query_id,run_name,nDCG@10,nDCG@20,Recall@10,Recall@20,Recall@100
46,rrf_bm25_all_plus_eligibility,0.7506372960520508,0.6213190446286936,0.1590909090909091,0.25,0.6363636363636364
47,rrf_bm25_all_plus_eligibility,0.2414966290465563,0.29446096347789374,0.07246376811594203,0.13043478260869565,0.37681159420289856
48,rrf_bm25_all_plus_eligibility,0.7443802385826697,0.6786909072156375,0.2,0.4,0.7428571428571429
49,rrf_bm25_all_plus_eligibility,0.08595845802149754,0.10159483272258968,0.11538461538461539,0.19230769230769232,0.6153846153846154
50,rrf_bm25_all_plus_eligibility,0.30504533071382395,0.3209853511058494,0.18181818181818182,0.2727272727272727,0.9090909090909091
51,rrf_bm25_all_plus_eligibility,0.32454555747758373,0.399033782184959,0.2,0.43333333333333335,0.6333333333333333
52,rrf_bm25_all_plus_eligibility,0.5269533949392574,0.4247491087799448,0.1724137931034483,0.2413793103448276,0.41379310344827586
53,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.14285714285714285
54,rrf_bm25_all_plus_eligibility,0.47689097410910375,0.5700196956727235,0.19047619047619047,0.35714285714285715,0.6190476190476191
55,rrf_bm25_all_plus_eligibility,0.24095440361649045,0.2913880705769149,0.08333333333333333,0.16666666666666666,0.5
56,rrf_bm25_all_plus_eligibility,0.6732004852728523,0.5762845162984989,0.13559322033898305,0.23728813559322035,0.6610169491525424
57,rrf_bm25_all_plus_eligibility,0.10496004355587697,0.11268001686219085,0.07692307692307693,0.15384615384615385,0.34615384615384615
58,rrf_bm25_all_plus_eligibility,0.618923621405608,0.509236414723215,0.125,0.1875,0.5375
59,rrf_bm25_all_plus_eligibility,0.692837818998805,0.5742947263528971,0.06382978723404255,0.09929078014184398,0.2553191489361702
60,rrf_bm25_all_plus_eligibility,1.0,0.8465971287979591,0.11627906976744186,0.19767441860465115,0.46511627906976744
61,rrf_bm25_all_plus_eligibility,0.02613275632622511,0.0937930450804659,0.015873015873015872,0.047619047619047616,0.23809523809523808
62,rrf_bm25_all_plus_eligibility,0.2789737835114025,0.28727225235653214,0.05357142857142857,0.11607142857142858,0.35714285714285715
63,rrf_bm25_all_plus_eligibility,0.250153017046447,0.250153017046447,0.16666666666666666,0.16666666666666666,0.8333333333333334
64,rrf_bm25_all_plus_eligibility,0.08746115285403959,0.11777329023088214,0.02247191011235955,0.06741573033707865,0.29213483146067415
65,rrf_bm25_all_plus_eligibility,0.08966284300766811,0.09844452657328315,0.06666666666666667,0.13333333333333333,0.2
66,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.0
67,rrf_bm25_all_plus_eligibility,0.10401635907392687,0.14314084499561233,0.05084745762711865,0.11864406779661017,0.2711864406779661
68,rrf_bm25_all_plus_eligibility,0.5101334290802998,0.5454130513788474,0.10256410256410256,0.20512820512820512,0.46153846153846156
69,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.0
70,rrf_bm25_all_plus_eligibility,0.04592557134389867,0.04592557134389867,0.1111111111111111,0.1111111111111111,0.2222222222222222
71,rrf_bm25_all_plus_eligibility,0.14655308996296207,0.14655308996296207,0.25,0.25,0.5
72,rrf_bm25_all_plus_eligibility,0.2801737156507438,0.2801737156507438,0.3,0.3,0.4
73,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.1111111111111111
74,rrf_bm25_all_plus_eligibility,0.6366824387328316,0.6366824387328316,0.5,0.5,0.75
75,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.14285714285714285
